dataset,encoder,model,attack_mode,AUC_mean,AUC_std,ACC_mean,ACC_std,F1_mean,F1_std,DP_mean,DP_std,EO_mean,EO_std
pokec_n,sage,fairinv,none,0.7712637643601123,0.0019926328480927,0.6996818181818182,0.0044677448227996,0.6656950555489674,0.006535689761719,0.0352717554215213,0.0107449596289702,0.0115552722274239,0.0102591696672659
pokec_n,sage,fairinv,degree,0.7686136182353155,0.0030246378255430156,0.696090909090909,0.0052938448587420625,0.6579309589508083,0.008276929863491862,0.022009933969637806,0.010518291370472879,0.014974600075701727,0.017000630840317665
pokec_n,sage,fairinv,ratio,1.171049169300803,0.06656460219812724,1.1928672845592585,0.11833605359415814,0.9820110397141195,0.19849134169977176,0.368006095972344,0.14195865084126097,0.20419909194138727,0.22900525775407204
pokec_n,sgc,fairinv,none,0.7469877688745907,0.0078480435672078,0.703,0.0079958667008349,0.6616424906917415,0.0081250695824732,0.0153557244523383,0.007598982975203,0.0547315576628085,0.0083790297610047
pokec_n,sgc,fairinv,degree,0.7383489056361476,0.00709345991601216,0.6903636363636363,0.01148264950564205,0.6553855271322545,0.008221791659306985,0.05673568525060442,0.02894523655582351,0.055187760224714624,0.04097823683177069
pokec_n,sgc,fairinv,ratio,1.0074558670448617,1.6313855103643309,1.0156187574064668,0.902627400720558,0.9795980955576264,0.6115239854467512,0.2621464602220263,1.4932746583736582,0.6898470028089336,1.341327658052977
pokec_z,gat,fairinv,none,0.7806957026181207,0.0056450574912119,0.7078332034294623,0.0041720989898943,0.7122964215765692,0.0068952429711505,0.0439602713856053,0.0090781245869865,0.0369714285714285,0.0098131107635215
pokec_z,gat,fairinv,degree,0.7814187008625295,0.004659293817136231,0.7092751363990647,0.004564785803381542,0.7120531802058613,0.010917553265712634,0.059579739697946346,0.02077355295386097,0.05105714285714282,0.023011283833664523
pokec_z,gat,fairinv,ratio,1.4351349899349606,0.06343541680890775,1.0132501948558068,inf,0.8646360045356888,inf,inf,inf,inf,inf
pokec_z,gcn,fairinv,none,0.6476180444240897,0.109179353338311,0.6021434138737334,0.0756830488619414,0.6452676871951034,0.1412240198977139,0.0252255717982793,0.0249399278735951,0.0210571428571428,0.0223420715974438
pokec_z,gcn,fairinv,degree,0.6845414853827951,0.08443606362447874,0.6223304754481683,0.06271680465906444,0.688663722284073,0.014618944488058576,0.052393320815017685,0.04551863102755675,0.04062857142857144,0.038670096024326236
pokec_z,gcn,fairinv,ratio,1.3779438055993112,1.477589006025213,0.8890435363545263,inf,0.8362345199163744,inf,inf,inf,inf,inf
pokec_z,gin,fairinv,none,0.7449497290283184,0.0122603622772882,0.6599376461418551,0.0261561242917064,0.6866914292682773,0.0278079059962619,0.0379664103819521,0.0178546101527997,0.0316571428571428,0.0130604872240897
pokec_z,gin,fairinv,degree,0.7419992977635296,0.009269493164193617,0.6636399064692128,0.026151043123847938,0.6854759056275487,0.02503767516237483,0.058762462270191176,0.05371926193339577,0.049257142857142854,0.04925472317557011
